budget;genres;keywords;original_language;original_title;popularity;production_companies;release_date;revenue;status;vote_average;vote_count
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";"[{""id"": 395, ""name"": ""gambling""}, {""id"": 3703, ""name"": ""law""}, {""id"": 5887, ""name"": ""compulsive gambling""}, {""id"": 6433, ""name"": ""roulette""}, {""id"": 7496, ""name"": ""gain""}]";en;Rounders;18.422008;"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Spanky Pictures"", ""id"": 1566}]";11/09/1998;22921898;Released;6.9;439
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 3485, ""name"": ""comedian""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 162262, ""name"": ""movie star""}, {""id"": 165547, ""name"": ""fianc\u00e9 fianc\u00e9e relationship""}]";en;Top Five;15.896312;"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""IAC Film"", ""id"": 10351}, {""name"": ""Jax Media"", ""id"": 24021}]";12/12/2014;25434291;Released;6.3;210
12000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 9794, ""name"": ""toxic""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 33480, ""name"": ""environmental""}, {""id"": 223059, ""name"": ""animal horror""}]";en;Prophecy;8.61659;"[{""name"": ""Paramount Pictures"", ""id"": 4}]";01/01/1979;54000000;Released;5.4;25
12000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1328, ""name"": ""secret""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2968, ""name"": ""grave""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 6100, ""name"": ""tools""}, {""id"": 9681, ""name"": ""clairvoyance""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 157234, ""name"": ""cemetary""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 180523, ""name"": ""neighborhood""}, {""id"": 184987, ""name"": ""repressed memory""}, {""id"": 227655, ""name"": ""hearing voices""}]";en;Stir of Echoes;6.044161;"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]";10/09/1999;21133087;Released;6.5;330
12000000;"[{""id"": 18, ""name"": ""Drama""}]";"[{""id"": 456, ""name"": ""mother""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 3446, ""name"": ""forgiveness""}, {""id"": 5153, ""name"": ""son""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 11112, ""name"": ""search""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 185722, ""name"": ""based on true events""}, {""id"": 193017, ""name"": ""nuns""}]";en;Philomena;29.019504;"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Baby Cow Productions"", ""id"": 1219}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Yucaipa Films"", ""id"": 12005}, {""name"": ""Magnolia Mae Films"", ""id"": 18188}]";01/11/2013;100129872;Released;7.4;579
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 572, ""name"": ""sex""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3616, ""name"": ""college""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 40879, ""name"": ""drunk""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 208344, ""name"": ""dysfunctional""}]";en;The Upside of Anger;6.2464;"[{""name"": ""New Line Cinema"", ""id"": 12}]";23/01/2005;0;Released;6.4;72
0;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 7904, ""name"": ""paraguay""}, {""id"": 10249, ""name"": ""mengele""}, {""id"": 161255, ""name"": ""nazi hunter""}, {""id"": 161256, ""name"": ""third reich""}]";en;The Boys from Brazil;5.315213;"[{""name"": ""Producers Circle"", ""id"": 734}, {""name"": ""Incorporated Television Company"", ""id"": 1155}]";05/10/1978;0;Released;6.6;101
12000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 5248, ""name"": ""female friendship""}, {""id"": 5938, ""name"": ""mermaid""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 187056, ""name"": ""woman director""}]";en;Aquamarine;16.931846;"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Storefront Pictures"", ""id"": 7747}]";03/03/2006;23006849;Released;5.8;364
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 160243, ""name"": ""classmate""}, {""id"": 223438, ""name"": ""based on young adult novel""}]";en;Paper Towns;64.610671;"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]";18/06/2015;85512300;Released;6.1;1937
0;"[{""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 17985, ""name"": ""birth""}, {""id"": 160946, ""name"": ""expectant mother""}, {""id"": 162225, ""name"": ""fatherhood""}, {""id"": 184499, ""name"": ""baby born""}, {""id"": 187056, ""name"": ""woman director""}]";en;My Baby's Daddy;4.480167;[];09/01/2004;51;Released;4.3;15
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]";"[{""id"": 680, ""name"": ""montana""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 158606, ""name"": ""pickup truck""}, {""id"": 163798, ""name"": ""lincoln nebraska""}, {""id"": 191008, ""name"": ""nebraska""}, {""id"": 192786, ""name"": ""sweepstakes""}, {""id"": 199947, ""name"": ""confronting the past""}]";en;Nebraska;29.223881;"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Bona Fide Productions"", ""id"": 2570}]";21/09/2013;17654912;Released;7.4;636
0;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 549, ""name"": ""prostitute""}, {""id"": 2849, ""name"": ""key""}, {""id"": 2974, ""name"": ""jesus christ""}, {""id"": 4238, ""name"": ""chosen one""}, {""id"": 9649, ""name"": ""god""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 175360, ""name"": ""crypt keeper""}]";en;Tales from the Crypt: Demon Knight;7.710797;"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Tales From The Crypt Holdings"", ""id"": 69626}]";13/01/1995;0;Released;6.7;94
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]";[];en;Max Keeble's Big Move;1.081822;"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Karz Entertainment"", ""id"": 4194}]";05/10/2001;17292381;Released;5.4;33
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 232763, ""name"": ""arrested development""}]";en;Young Adult;16.183746;"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Denver and Delilah Productions"", ""id"": 3574}, {""name"": ""Indian Paintbrush"", ""id"": 9350}]";16/12/2011;22939027;Released;5.6;364
12000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";"[{""id"": 351, ""name"": ""poison""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 4680, ""name"": ""adrenalin""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18520, ""name"": ""though guy""}, {""id"": 159546, ""name"": ""pharmacy""}, {""id"": 163516, ""name"": ""defibrillation""}, {""id"": 166093, ""name"": ""hospital gown""}, {""id"": 177127, ""name"": ""emergency room""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 185686, ""name"": ""sweatshop""}, {""id"": 198962, ""name"": ""run""}, {""id"": 226710, ""name"": ""epinephrine""}]";en;Crank;47.992817;"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Radical Media"", ""id"": 11152}]";31/08/2006;42931041;Released;6.6;1151
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 572, ""name"": ""sex""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 199050, ""name"": ""player""}]";en;How to Be a Player;1.20245;"[{""name"": ""Island Pictures"", ""id"": 3492}, {""name"": ""Def Pictures"", ""id"": 38799}]";06/08/1997;13960203;Released;5.3;8
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 11322, ""name"": ""female protagonist""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 158967, ""name"": ""brooklyn bridge""}]";en;Living Out Loud;0.700792;"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Jersey Films"", ""id"": 216}]";30/10/1998;12902790;Released;5.3;11
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 187056, ""name"": ""woman director""}]";en;Just Wright;10.409253;"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Flavor Unit Entertainment"", ""id"": 5677}]";14/05/2010;21520719;Released;6.1;99
0;"[{""id"": 18, ""name"": ""Drama""}]";"[{""id"": 5923, ""name"": ""sister""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 39833, ""name"": ""maid of honor""}]";en;Rachel Getting Married;14.345428;"[{""name"": ""Clinica Estetico"", ""id"": 1274}]";03/10/2008;0;Released;6.1;163
12000000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 718, ""name"": ""confession""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 207268, ""name"": ""neo-noir""}]";en;The Postman Always Rings Twice;6.803763;"[{""name"": ""Lorimar Film Entertainment"", ""id"": 1176}, {""name"": ""CIP Filmproduktion GmbH"", ""id"": 14309}, {""name"": ""Northstar International"", ""id"": 21541}]";20/03/1981;0;Released;6.4;110
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 437, ""name"": ""painter""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5918, ""name"": ""painting""}, {""id"": 13097, ""name"": ""maid""}]";en;Girl with a Pearl Earring;19.944479;"[{""name"": ""Wild Bear Films"", ""id"": 1470}, {""name"": ""Archer Street Productions"", ""id"": 1471}, {""name"": ""Delux Productions"", ""id"": 1472}]";31/08/2003;31466789;Released;6.4;377
14000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}]";"[{""id"": 321, ""name"": ""terror""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1913, ""name"": ""atlantic ocean""}, {""id"": 1915, ""name"": ""gibraltar""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 4263, ""name"": ""duty""}, {""id"": 5299, ""name"": ""war correspondent""}, {""id"": 6791, ""name"": ""torpedo""}, {""id"": 15111, ""name"": ""drinking""}, {""id"": 41599, ""name"": ""sailor""}, {""id"": 155499, ""name"": ""convoy""}, {""id"": 156217, ""name"": ""u boat""}, {""id"": 180178, ""name"": ""destroyer""}, {""id"": 200223, ""name"": ""depth charge""}, {""id"": 226473, ""name"": ""comrade""}, {""id"": 226474, ""name"": ""german submarine""}, {""id"": 226475, ""name"": ""naval battle""}, {""id"": 226476, ""name"": ""periscope""}, {""id"": 228491, ""name"": ""suicidal mission""}]";de;Das Boot;26.967494;"[{""name"": ""Radiant Film GmbH"", ""id"": 209}, {""name"": ""S\u00fcddeutscher Rundfunk"", ""id"": 210}, {""name"": ""Bavaria Film"", ""id"": 1704}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Twin Bros. Productions"", ""id"": 11344}]";16/09/1981;85000000;Released;7.9;613
12000000;"[{""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 10058, ""name"": ""sorority""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 13160, ""name"": ""university""}, {""id"": 15059, ""name"": ""t shirt""}, {""id"": 171582, ""name"": ""sorority girl""}, {""id"": 171636, ""name"": ""drag""}, {""id"": 171639, ""name"": ""yearbook""}, {""id"": 171646, ""name"": ""roofie""}, {""id"": 194236, ""name"": ""sorority house""}]";en;Sorority Boys;3.444542;"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]";22/03/2002;0;Released;4.6;47
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 212, ""name"": ""london england""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 4379, ""name"": ""time travel""}]";en;About Time;74.817641;"[{""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Translux"", ""id"": 14384}]";16/08/2013;87100449;Released;7.8;2067
0;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 6086, ""name"": ""government""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 46950, ""name"": ""dagger""}]";zh;十面埋伏;21.064082;"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}]";19/05/2004;92863945;Released;7.1;439
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 9665, ""name"": ""cover-up""}, {""id"": 184116, ""name"": ""hedge fund""}]";en;Arbitrage;16.40512;"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Artina Films"", ""id"": 2394}, {""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Green Room Films"", ""id"": 12501}, {""name"": ""Treehouse Pictures"", ""id"": 14580}, {""name"": ""Alvernia Studios"", ""id"": 24930}, {""name"": ""LB Productions"", ""id"": 24933}, {""name"": ""Parlay Films"", ""id"": 24934}]";14/09/2012;35485056;Released;6.1;294
12000000;"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 4379, ""name"": ""time travel""}, {""id"": 5455, ""name"": ""time machine""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 163053, ""name"": ""found footage""}]";en;Project Almanac;32.940597;"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Insurge Pictures"", ""id"": 7377}]";30/01/2015;32248241;Released;6.4;933
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]";"[{""id"": 187056, ""name"": ""woman director""}]";en;Cadillac Records;13.427427;"[{""name"": ""Parkwood Entertainment"", ""id"": 21435}]";05/12/2008;0;Released;6.9;86
0;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]";[];en;Screwed;5.359381;"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}]";12/05/2000;0;Released;4.9;23
8000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 378, ""name"": ""prison""}, {""id"": 679, ""name"": ""cyborg""}, {""id"": 2587, ""name"": ""married couple""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 208085, ""name"": ""population control""}]";en;Fortress;8.708229;"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Fortress Films"", ""id"": 19047}]";30/09/1992;6739141;Released;5.7;168
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";[];en;For Your Consideration;4.330428;"[{""name"": ""Shangri-La Entertainment"", ""id"": 2265}]";22/11/2006;5542025;Released;5.9;43
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 8527, ""name"": ""exzentrik""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 184989, ""name"": ""spectacle""}]";en;Celebrity;7.594593;"[{""name"": ""Sweetland Films"", ""id"": 21716}, {""name"": ""Magnolia Productions"", ""id"": 21717}]";07/09/1998;0;Released;6;111
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 237, ""name"": ""gay""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 5809, ""name"": ""marriage crisis""}]";en;Running with Scissors;4.770195;"[{""name"": ""TriStar Pictures"", ""id"": 559}]";27/10/2006;6754898;Released;5.8;78
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 4344, ""name"": ""musical""}]";en;From Justin to Kelly;1.623338;"[{""name"": ""19 Entertainment"", ""id"": 20877}]";20/06/2003;4922166;Released;3;23
12000000;"[{""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 33451, ""name"": ""masturbation""}, {""id"": 155761, ""name"": ""phone sex""}, {""id"": 207583, ""name"": ""actress""}]";en;Girl 6;2.993939;"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]";22/03/1996;4939939;Released;5.7;16
12000000;"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1664, ""name"": ""eroticism""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 187056, ""name"": ""woman director""}]";en;In the Cut;10.536092;"[{""name"": ""Pathe Productions"", ""id"": 21126}, {""name"": ""Red Turtle"", ""id"": 21128}]";09/09/2003;23;Released;4.6;89
